Vacancy_id;Vacancy_name;Vacancy_url;Salary_min;Salary_max;Salary_cur;Employer_name;Employer_url;Employer_city
83346890;Machine Learning Engineer / Data Scientist (Python, Middle);https://hh.ru/vacancy/83346890;0;0;-;ПАО «Газпром нефть» ;https://hh.ru/employer/39305?dpt=gpn-39305-HOLD&hhtmFrom=vacancy;Москва
83256682;"Data Scientist ""Прогнозирование спроса""";https://hh.ru/vacancy/83256682;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
81868570;Data Scientist;https://hh.ru/vacancy/81868570;0;0;-;ПИК;https://hh.ru/employer/12550?dpt=12550-12550-pick&hhtmFrom=vacancy;Москва
77725684;Аналитик данных / Data scientist;https://hh.ru/vacancy/77725684;0;0;-;ООО СтандартПроект;https://hh.ru/employer/2942396?hhtmFrom=vacancy;-
82435811;Data Scientist в команду CVM AI;https://hh.ru/vacancy/82435811;0;0;-;Райффайзен Банк;https://hh.ru/employer/4023?hhtmFrom=vacancy;Москва
83941402;Data Scientist / ML-инженер (Big Data);https://hh.ru/vacancy/83941402;0;0;-;ПАО «МТС», Digital;https://hh.ru/employer/3776?dpt=mts-3776-it&hhtmFrom=vacancy;-
83611254;Data Scientist;https://hh.ru/vacancy/83611254;300000;350000;₽;Автостэлс;https://hh.ru/employer/88618?hhtmFrom=vacancy;Москва
82913864;Middle Data Scientist Sber AI (NLP);https://hh.ru/vacancy/82913864;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
82898956;Middle Data Scientist NLP (Маркетплейс);https://hh.ru/vacancy/82898956;0;0;-;Самокат (ООО Умное пространство);https://hh.ru/employer/5488399?hhtmFrom=vacancy;Москва
82761857;Middle Data Scientist;https://hh.ru/vacancy/82761857;0;0;-;ООО Go Ahead;https://hh.ru/employer/2622045?hhtmFrom=vacancy;-
82917785;ИТ-валидатор (Data scientist);https://hh.ru/vacancy/82917785;0;0;-;Сбер. Data Science;https://hh.ru/employer/3529?dpt=3529-3529-data&hhtmFrom=vacancy;-
79402148;Скоринг-аналитик / Data scientist / Аналитик (скоринг);https://hh.ru/vacancy/79402148;0;0;-;Займ-Экспресс;https://hh.ru/employer/802852?hhtmFrom=vacancy;-
83298175;Chief Data Scientist;https://hh.ru/vacancy/83298175;0;0;-;Самокат (ООО Умное пространство);https://hh.ru/employer/5488399?hhtmFrom=vacancy;-
83642816;Data Scientist Senior, Remote;https://hh.ru/vacancy/83642816;0;0;-;Новео;https://hh.ru/employer/56119?hhtmFrom=vacancy;Москва
81771371;Data scientist (Антифрод);https://hh.ru/vacancy/81771371;0;0;-;Домклик;https://hh.ru/employer/2136954?hhtmFrom=vacancy;Москва
83165316;Senior Data Scientist (ChatGPT/Operations);https://hh.ru/vacancy/83165316;0;0;-;Ostrovok.ru;https://hh.ru/employer/697715?hhtmFrom=vacancy;-
80317279;Data Scientist (Рекомендательная система);https://hh.ru/vacancy/80317279;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;Москва
82841754;Data Scientist;https://hh.ru/vacancy/82841754;0;0;-;Inventive Retail Group, Офис;https://hh.ru/employer/112694?dpt=irg-112694-ofis&hhtmFrom=vacancy;-
82682774;Data Scientist;https://hh.ru/vacancy/82682774;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;Москва
82537679;Senior Data Scientist;https://hh.ru/vacancy/82537679;0;0;-;Московский Кредитный Банк. Профессионалы;https://hh.ru/employer/2492?dpt=2492-2492-14883&hhtmFrom=vacancy;Москва
80248262;Аналитик данных / Data Scientist Службы риск-менеджмента и кредитных рисков;https://hh.ru/vacancy/80248262;0;0;-;ООО Кубань Кредит, КБ;https://hh.ru/employer/200524?hhtmFrom=vacancy;-
83087392;Data Scientist (Corporate Credit Risk);https://hh.ru/vacancy/83087392;0;0;-;Райффайзен Банк;https://hh.ru/employer/4023?hhtmFrom=vacancy;Москва
82747210;Data Scientist в рекомендательные системы;https://hh.ru/vacancy/82747210;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;Нижний Новгород
82936085;Data Scientist;https://hh.ru/vacancy/82936085;0;0;-;ЛУКОЙЛ;https://hh.ru/employer/907345?hhtmFrom=vacancy;-
83441999;Lead Data Scientist в R&D-команду логистики Маркета;https://hh.ru/vacancy/83441999;400000;650000;₽;Яндекс;https://hh.ru/employer/1740?hhtmFrom=vacancy;Новосибирск
83340825;Senior Data Scientist;https://hh.ru/vacancy/83340825;0;0;-;АО ДОМ.РФ ИТ;https://hh.ru/employer/11680?dpt=11680-11680-it&hhtmFrom=vacancy;Москва
78618131;Специалист по машинному обучению и анализу данных / Data Scientist (Middle);https://hh.ru/vacancy/78618131;0;0;-;ООО Марс;https://hh.ru/employer/205?hhtmFrom=vacancy;-
81464653;Data Scientist;https://hh.ru/vacancy/81464653;0;0;-;Яндекс;https://hh.ru/employer/1740?hhtmFrom=vacancy;Москва
82936981;Senior Data Scientist (ML разработчик);https://hh.ru/vacancy/82936981;0;0;-;Группа НЛМК ИТ и Диджитал;https://hh.ru/employer/988387?dpt=988387-988387-digital&hhtmFrom=vacancy;Москва
83213672;Senior/Lead Data Scientist;https://hh.ru/vacancy/83213672;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
84063411;Data scientist;https://hh.ru/vacancy/84063411;0;0;-;Правительство Москвы;https://hh.ru/employer/895945?hhtmFrom=vacancy;Москва
81954360;Lead Data Scientist (Operations);https://hh.ru/vacancy/81954360;0;0;-;СберМаркет;https://hh.ru/employer/1272486?hhtmFrom=vacancy;Москва
82834800;Middle Data Scientist (Проект Управление ценообразованием);https://hh.ru/vacancy/82834800;0;0;-;МАГНИТ, Розничная сеть;https://hh.ru/employer/49357?hhtmFrom=vacancy;Краснодар
82902908;Team Lead Data Scientist;https://hh.ru/vacancy/82902908;0;0;-;Самокат (ООО Умное пространство);https://hh.ru/employer/5488399?hhtmFrom=vacancy;Москва
83291550;Team Lead Data Scientist;https://hh.ru/vacancy/83291550;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
83274299;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274299;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;Королев
83990491;Data Scientist (Центр валидации моделей сервисных блоков и экосистемы);https://hh.ru/vacancy/83990491;0;0;-;Сбер. Data Science;https://hh.ru/employer/3529?dpt=3529-3529-data&hhtmFrom=vacancy;-
79950324;Data scientist;https://hh.ru/vacancy/79950324;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;Москва
83102957;Data Scientist;https://hh.ru/vacancy/83102957;0;0;-;ПАО «Газпром нефть» ИТ;https://hh.ru/employer/39305?dpt=gpn-39305-it&hhtmFrom=vacancy;Санкт-Петербург
83435724;Data Scientist;https://hh.ru/vacancy/83435724;320000;320000;₽;Spice Agency;https://hh.ru/employer/654435?hhtmFrom=vacancy;Москва
81311165;Аналитик данных / Data Scientist (middle+);https://hh.ru/vacancy/81311165;0;0;-;Сибур;https://hh.ru/employer/3809?dpt=sbr-3809-sibb&hhtmFrom=vacancy;-
81522843;Middle Data Scientist (Маркетплейс);https://hh.ru/vacancy/81522843;0;0;-;Самокат (ООО Умное пространство);https://hh.ru/employer/5488399?hhtmFrom=vacancy;-
84044828;Lead Data Scientist;https://hh.ru/vacancy/84044828;0;0;-;АО Банк ДОМ.РФ;https://hh.ru/employer/3443?hhtmFrom=vacancy;-
78640679;Research Scientist for Physical Layer Simulation Platforms;https://hh.ru/vacancy/78640679;0;0;-;YADRO;https://hh.ru/employer/1993194?hhtmFrom=vacancy;Нижний Новгород
83362318;Middle/Senior Data Scientist Pricing;https://hh.ru/vacancy/83362318;0;0;-;Леруа Мерлен. Центральный офис;https://hh.ru/employer/8582?dpt=8582-8582-lmofis&hhtmFrom=vacancy;-
83640671;Data Scientist NLP/Time Seriese;https://hh.ru/vacancy/83640671;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
83233301;Senior data scientist;https://hh.ru/vacancy/83233301;0;0;-;Simple. Дирекция по информационным технологиям;https://hh.ru/employer/19623?dpt=19623-19623-it&hhtmFrom=vacancy;-
73751357;Senior Data Scientist (разработка Скоринговых моделей);https://hh.ru/vacancy/73751357;0;0;-;ПАО ВТБ, Технологический блок;https://hh.ru/employer/4181?dpt=vtb-4181-teh&hhtmFrom=vacancy;Москва
84021136;Data Scientist в команду NLP;https://hh.ru/vacancy/84021136;0;0;-;2ГИС;https://hh.ru/employer/64174?hhtmFrom=vacancy;Новосибирск
83682555;Data Scientist ( Аналитик данных );https://hh.ru/vacancy/83682555;0;0;-;ФосАгро;https://hh.ru/employer/2227671?hhtmFrom=vacancy;Москва
83274291;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274291;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;Красноармейск (Московская область)
82675818;Data scientist;https://hh.ru/vacancy/82675818;0;0;-;ПАО «Газпром нефть» ;https://hh.ru/employer/39305?dpt=gpn-39305-HOLD&hhtmFrom=vacancy;Санкт-Петербург
81524138;Middle/Senior Data Scientist (Эмбеддинги);https://hh.ru/vacancy/81524138;0;0;-;Иннотех, Группа компаний;https://hh.ru/employer/4649269?hhtmFrom=vacancy;Москва
83238611;Midde Data Scientist (команда Персонализации коммуникаций от потребности клиента);https://hh.ru/vacancy/83238611;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
83181947;Middle Data Scientist;https://hh.ru/vacancy/83181947;0;0;-;ЗАО Группа компаний С7;https://hh.ru/employer/766468?hhtmFrom=vacancy;-
83801080;Data Scientist;https://hh.ru/vacancy/83801080;0;0;-;Star-Staff;https://hh.ru/employer/5674235?hhtmFrom=vacancy;Москва
83213511;Senior NLP Data Scientist (команда SberCare.Боты);https://hh.ru/vacancy/83213511;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
83069369;Senior Data scientist (RnD в Центр валидации моделей КИБ);https://hh.ru/vacancy/83069369;0;0;-;Сбер. Data Science;https://hh.ru/employer/3529?dpt=3529-3529-data&hhtmFrom=vacancy;-
80088766;Data Scientist (NLP);https://hh.ru/vacancy/80088766;0;0;-;ООО БиАйЭй-Технолоджиз;https://hh.ru/employer/2565797?hhtmFrom=vacancy;-
82734450;Data Scientist (Senior);https://hh.ru/vacancy/82734450;0;0;-;Газпромбанк;https://hh.ru/employer/3388?dpt=3388-3388-gazprom&hhtmFrom=vacancy;Москва
82917803;Data scientist (Управление рисками корпоративных клиентов);https://hh.ru/vacancy/82917803;0;0;-;Сбер. Data Science;https://hh.ru/employer/3529?dpt=3529-3529-data&hhtmFrom=vacancy;-
83451553;Data Scientist (Единая контактная политика с клиентами банка);https://hh.ru/vacancy/83451553;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
79041835;Senior Data Scientist;https://hh.ru/vacancy/79041835;0;0;-;ООО ТекФорс Инжиниринг;https://hh.ru/employer/934019?hhtmFrom=vacancy;-
79095440;Data scientist/ Эконометрист/ Price - аналитик;https://hh.ru/vacancy/79095440;0;0;-;ООО Петровакс Фарм;https://hh.ru/employer/5995?hhtmFrom=vacancy;Москва, Деловой центр, Деловой центр, Международная
83288285;Data Scientist (Динамическое ценообразование);https://hh.ru/vacancy/83288285;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
82988515;Senior Data Scientist (Дивизион развития цифрового профиля клиента);https://hh.ru/vacancy/82988515;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
83104723;Data scientist (кредитный скоринг);https://hh.ru/vacancy/83104723;0;0;-;билайн: ИТ, Data, Digital;https://hh.ru/employer/4934?dpt=bil-4934-it&hhtmFrom=vacancy;Москва
83959929;Senior Data Scientist;https://hh.ru/vacancy/83959929;0;0;-;ПАО Совкомбанк;https://hh.ru/employer/7944?hhtmFrom=vacancy;-
83274323;Data Scientist;https://hh.ru/vacancy/83274323;0;0;-;Лига Цифровой Экономики;https://hh.ru/employer/2733062?hhtmFrom=vacancy;-
82908474;Data scientist / Аналитик риск-моделей;https://hh.ru/vacancy/82908474;120000;300000;₽;ООО МФК ВЭББАНКИР;https://hh.ru/employer/1213725?hhtmFrom=vacancy;-
82844350;Data scientist (Валидатор моделей банковской и торговой книг);https://hh.ru/vacancy/82844350;0;0;-;Сбер. Data Science;https://hh.ru/employer/3529?dpt=3529-3529-data&hhtmFrom=vacancy;-
83353409;Middle Data Scientist / Аналитик данных;https://hh.ru/vacancy/83353409;0;0;-;АО Технологии ОФС;https://hh.ru/employer/2501547?hhtmFrom=vacancy;Тюмень
83550970;Data Engineer/Data Scientist;https://hh.ru/vacancy/83550970;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
81621934;Аналитик данных с навыками Python (data scientist);https://hh.ru/vacancy/81621934;80000;80000;₽;ООО Кондитерское производство Меренга;https://hh.ru/employer/1529534?hhtmFrom=vacancy;Кострома
83530434;Junior Data scientist;https://hh.ru/vacancy/83530434;0;0;-;Газпромбанк;https://hh.ru/employer/3388?dpt=3388-3388-gazprom&hhtmFrom=vacancy;Москва
83076435;Senior Data Scientist;https://hh.ru/vacancy/83076435;0;0;-;ПАО БАНК УРАЛСИБ;https://hh.ru/employer/89?hhtmFrom=vacancy;Москва
81868771;Senior Data Scientist/Machine Learning Engineer (СV/NLP/Audio);https://hh.ru/vacancy/81868771;0;0;-;ООО ЕСН;https://hh.ru/employer/5344539?hhtmFrom=vacancy;Москва
76916740;Data Scientist (Middle+/Senior);https://hh.ru/vacancy/76916740;0;0;-;Центр финансовых технологий;https://hh.ru/employer/8550?hhtmFrom=vacancy;Санкт-Петербург
82683955;Data Scientist R&G;https://hh.ru/vacancy/82683955;0;0;-;VK;https://hh.ru/employer/15478?dpt=mailru-15478-other&hhtmFrom=vacancy;Москва
83682556;Data Scientist ( Аналитик данных );https://hh.ru/vacancy/83682556;0;0;-;ФосАгро;https://hh.ru/employer/2227671?hhtmFrom=vacancy;Санкт-Петербург
81350907;Lead/Senior Data Scientist;https://hh.ru/vacancy/81350907;0;0;-;ООО Axenix (ранее Accenture);https://hh.ru/employer/4080?hhtmFrom=vacancy;-
78851235;Data Scientist (digital marketing);https://hh.ru/vacancy/78851235;0;0;-;ООО AUXO (Атос АйТи Солюшенс энд Сервисез);https://hh.ru/employer/725989?hhtmFrom=vacancy;Москва
82893426;Data Scientist middle/senior;https://hh.ru/vacancy/82893426;0;0;-;X5 Tech;https://hh.ru/employer/9352463?hhtmFrom=vacancy;Москва
84080724;Middle Data Scientist в команду моделирования партнерств и ИТ - процессов;https://hh.ru/vacancy/84080724;0;0;-;ПАО ВТБ, Технологический блок;https://hh.ru/employer/4181?dpt=vtb-4181-teh&hhtmFrom=vacancy;Москва
83274292;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274292;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;-
83284986;Data Analyst/Data Scientist;https://hh.ru/vacancy/83284986;0;0;-;билайн: ИТ, Data, Digital;https://hh.ru/employer/4934?dpt=bil-4934-it&hhtmFrom=vacancy;Москва
83001338;Data scientist в центр искусственного интеллекта;https://hh.ru/vacancy/83001338;0;0;-;Сбер. Data Science;https://hh.ru/employer/3529?dpt=3529-3529-data&hhtmFrom=vacancy;Южно-Сахалинск
83980447;Senior Data Scientist в направление продвинутой аналитики домена Operations;https://hh.ru/vacancy/83980447;0;0;-;Райффайзен Банк;https://hh.ru/employer/4023?hhtmFrom=vacancy;Москва
83724600;Middle/Senior Data Scientist (скоринговые модели);https://hh.ru/vacancy/83724600;0;0;-;Отличные наличные;https://hh.ru/employer/1076236?hhtmFrom=vacancy;Москва
79304758;Data Scientist;https://hh.ru/vacancy/79304758;0;0;-;INSITECH Development;https://hh.ru/employer/5289974?hhtmFrom=vacancy;Санкт-Петербург
79830140;Data Scientist;https://hh.ru/vacancy/79830140;0;0;-;IEK GROUP;https://hh.ru/employer/3852?hhtmFrom=vacancy;Москва, Бульвар Дмитрия Донского
83274297;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274297;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;Электросталь
84015149;Data Scientist / Developer (Middle / Senior);https://hh.ru/vacancy/84015149;0;0;-;Ростелеком-Солар;https://hh.ru/employer/1793216?hhtmFrom=vacancy;-
77471619;Senior Data Scientist [команда Поиска];https://hh.ru/vacancy/77471619;0;0;-;СберМаркет;https://hh.ru/employer/1272486?hhtmFrom=vacancy;Москва
79534236;Ведущий Data Scientist;https://hh.ru/vacancy/79534236;250000;250000;₽;ООО Лаборатория Умного Вождения;https://hh.ru/employer/1916421?hhtmFrom=vacancy;-
81543934;Data Scientist (Middle);https://hh.ru/vacancy/81543934;0;0;-;ООО Строительный Двор;https://hh.ru/employer/665449?hhtmFrom=vacancy;-
81883278;Senior Data Scientist (Северсталь Диджитал);https://hh.ru/vacancy/81883278;0;0;-;Северсталь. IT & Digital;https://hh.ru/employer/6041?dpt=severstal-6041-it&hhtmFrom=vacancy;Москва
83274295;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274295;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;Черноголовка
83286591;Data Scientist;https://hh.ru/vacancy/83286591;0;0;-;ООО ГПМ Партнер;https://hh.ru/employer/2155808?hhtmFrom=vacancy;Москва
83273463;Data Scientist (NLP);https://hh.ru/vacancy/83273463;0;0;-;ООО БиАйЭй-Технолоджиз;https://hh.ru/employer/2565797?hhtmFrom=vacancy;-
82307386;Старший Data Scientist, Эффективность рекламы;https://hh.ru/vacancy/82307386;0;0;-;Ozon Информационные технологии;https://hh.ru/employer/2180?dpt=ozonru-2180-dev&hhtmFrom=vacancy;-
83274290;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274290;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;-
83605463;Lead Data Scientist в SberNBA;https://hh.ru/vacancy/83605463;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
82676378;Data Scientist (Почта);https://hh.ru/vacancy/82676378;0;0;-;VK, Почтовые сервисы;https://hh.ru/employer/15478?dpt=mailru-15478-empo&hhtmFrom=vacancy;-
83274300;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274300;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;Мытищи
76662887;Исследователь/Research Scientist (Computer Science);https://hh.ru/vacancy/76662887;0;0;-;Криптонит;https://hh.ru/employer/3491569?hhtmFrom=vacancy;-
82305092;Data scientist/Machine learning engineer в команду CoreML;https://hh.ru/vacancy/82305092;0;0;-;VK, ВКонтакте;https://hh.ru/employer/15478?dpt=mailru-15478-vkontakt&hhtmFrom=vacancy;Москва
83274293;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274293;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;Ногинск
82674133;Data Scientist в отдел валидации;https://hh.ru/vacancy/82674133;0;0;-;«РОСБАНК»;https://hh.ru/employer/599?dpt=rosbank-599-opyt&hhtmFrom=vacancy;Москва
83356757;Middle+/Senior Data Scientist в Блок Финансы;https://hh.ru/vacancy/83356757;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
82172175;Data Scientist (главный исследователь данных Управления развития клиентской базы);https://hh.ru/vacancy/82172175;0;0;-;ВСК, САО;https://hh.ru/employer/1439?hhtmFrom=vacancy;-
82213529;Senior Data Scientist;https://hh.ru/vacancy/82213529;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;-
79906988;Data scientist, проекты по разработке симуляционных моделей, моделей оценки стресс-тестирования;https://hh.ru/vacancy/79906988;0;0;-;ПАО ВТБ, Технологический блок;https://hh.ru/employer/4181?dpt=vtb-4181-teh&hhtmFrom=vacancy;-
82632673;Lead data scientist;https://hh.ru/vacancy/82632673;300000;350000;₽;Дром;https://hh.ru/employer/1781300?hhtmFrom=vacancy;Владивосток
79258367;Lead Data Scientist;https://hh.ru/vacancy/79258367;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;-
82628451;Middle / Senior data scientist (NLP);https://hh.ru/vacancy/82628451;0;0;-;ПАО ВТБ, Технологический блок;https://hh.ru/employer/4181?dpt=vtb-4181-teh&hhtmFrom=vacancy;-
82562076;Senior Data Scientist (RnD);https://hh.ru/vacancy/82562076;0;0;-;Ostrovok.ru;https://hh.ru/employer/697715?hhtmFrom=vacancy;-
82567209;Data Scientist (Computer Vision);https://hh.ru/vacancy/82567209;0;0;-;ООО БиАйЭй-Технолоджиз;https://hh.ru/employer/2565797?hhtmFrom=vacancy;-
81517107;Senior Data Scientist (Логистика);https://hh.ru/vacancy/81517107;0;0;-;Самокат (ООО Умное пространство);https://hh.ru/employer/5488399?hhtmFrom=vacancy;Москва
83273614;Data Scientist;https://hh.ru/vacancy/83273614;0;0;-;ООО БиАйЭй-Технолоджиз;https://hh.ru/employer/2565797?hhtmFrom=vacancy;-
83797250;Data Scientist (Массовый высокодоходный сегмент);https://hh.ru/vacancy/83797250;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
82205337;Разработчик-исследователь NLP/ML/research Scientist NLP/ML (МТS AI);https://hh.ru/vacancy/82205337;0;0;-;ПАО «МТС» ;https://hh.ru/employer/3776?dpt=mts-3776-main&hhtmFrom=vacancy;-
81314083;Senior Data Scientist (NLP, PLP);https://hh.ru/vacancy/81314083;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;-
81724946;Data Scientist;https://hh.ru/vacancy/81724946;0;0;-;Газпромбанк;https://hh.ru/employer/3388?dpt=3388-3388-gazprom&hhtmFrom=vacancy;Москва
83223312;Senior Data Scientist;https://hh.ru/vacancy/83223312;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
83116089;Data Scientist (команда Поиска);https://hh.ru/vacancy/83116089;0;0;-;ООО HeadHunter::Analytics/Data Science;https://hh.ru/employer/1455?dpt=hh-1455-ds&hhtmFrom=vacancy;-
84057265;Senior bioinformatics scientist (to Yerevan);https://hh.ru/vacancy/84057265;0;0;-;BostonGene Technologies;https://hh.ru/employer/9433589?hhtmFrom=vacancy;-
83709331;Data Scientist;https://hh.ru/vacancy/83709331;0;0;-;ООО Сбер Бизнес Софт;https://hh.ru/employer/9301808?hhtmFrom=vacancy;-
82660178;Data Scientist (Middle\Senior);https://hh.ru/vacancy/82660178;0;0;-;Газпромбанк;https://hh.ru/employer/3388?dpt=3388-3388-gazprom&hhtmFrom=vacancy;Москва
83280889;Ведущий разработчик Data Scientist/ Team lead Data Scientist;https://hh.ru/vacancy/83280889;0;0;-;НОРБИТ;https://hh.ru/employer/733?dpt=733-733-norbit&hhtmFrom=vacancy;Санкт-Петербург
82632615;Lead data scientist;https://hh.ru/vacancy/82632615;300000;350000;₽;Дром;https://hh.ru/employer/1781300?hhtmFrom=vacancy;Новосибирск
82903246;Head Data Scientist;https://hh.ru/vacancy/82903246;350000;350000;₽;ООО Сеть Партнерств;https://hh.ru/employer/5290101?hhtmFrom=vacancy;Москва
82227099;Эконометрист/Data scientist (Junior/Middle) в консалтинг;https://hh.ru/vacancy/82227099;40000;40000;₽;ООО БСТ Менеджмент-Консалтинг;https://hh.ru/employer/2724615?hhtmFrom=vacancy;-
83594280;Data scientist;https://hh.ru/vacancy/83594280;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;-
82988759;Middle Data Scientist (Дивизион развития цифрового профиля клиента);https://hh.ru/vacancy/82988759;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
83340376;Дата-сайентист Middle+/Senior Data Scientist;https://hh.ru/vacancy/83340376;200000;200000;₽;ООО ГАОДИ РУС;https://hh.ru/employer/3282187?hhtmFrom=vacancy;-
77799312;Senior Data Scientist / Математик;https://hh.ru/vacancy/77799312;0;0;-;Циан;https://hh.ru/employer/1429999?hhtmFrom=vacancy;Москва
83274296;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274296;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;Щелково
83286664;Senior Data Scientist (CV-алгоритмы);https://hh.ru/vacancy/83286664;0;0;-;ООО ГПМ Партнер;https://hh.ru/employer/2155808?hhtmFrom=vacancy;-
82791945;Data Scientist (CoreML + RecSys);https://hh.ru/vacancy/82791945;0;0;-;Домклик;https://hh.ru/employer/2136954?hhtmFrom=vacancy;-
81868724;Senior Data Scientist / Machine Learning Engineer (Audio);https://hh.ru/vacancy/81868724;0;0;-;ООО ЕСН;https://hh.ru/employer/5344539?hhtmFrom=vacancy;Москва
83274289;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274289;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;-
83354591;Middle Data Scientist;https://hh.ru/vacancy/83354591;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
82993734;Data Scientist (middle+);https://hh.ru/vacancy/82993734;0;0;-;WeMakeTeam;https://hh.ru/employer/4334427?hhtmFrom=vacancy;Москва
83274294;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274294;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;Фрязино
83155962;Lead Data Scientist NLP;https://hh.ru/vacancy/83155962;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
72740316;Quant / Data Scientist (Руководитель направления Управление рисками);https://hh.ru/vacancy/72740316;0;0;-;АО ДОМ.РФ;https://hh.ru/employer/11680?hhtmFrom=vacancy;Москва
83448921;Data Scientist в SberData;https://hh.ru/vacancy/83448921;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
80232010;Data Scientist;https://hh.ru/vacancy/80232010;0;0;-;«РОСБАНК»;https://hh.ru/employer/599?dpt=rosbank-599-opyt&hhtmFrom=vacancy;Москва
